protocol,block_date,symbol,TTL
eigenlayer,2023-10-25,ankrETH,0
eigenlayer,2023-10-26,stETH,85345.65061
eigenlayer,2023-10-26,cbETH,19631.3391
eigenlayer,2023-10-26,rETH,18831.10013
eigenlayer,2023-10-26,swETH,0
eigenlayer,2023-10-26,lsETH,0
eigenlayer,2023-10-26,mETH,0
eigenlayer,2023-10-26,osETH,0
eigenlayer,2023-10-26,ankrETH,0
eigenlayer,2023-10-26,ETHx,0
eigenlayer,2023-10-26,OETH,0
eigenlayer,2023-10-26,sfrxETH,0
eigenlayer,2023-10-26,wBETH,0
eigenlayer,2023-10-27,stETH,84332.47919
eigenlayer,2023-10-27,cbETH,19631.3391
eigenlayer,2023-10-27,rETH,18830.09512
eigenlayer,2023-10-27,wBETH,0
eigenlayer,2023-10-27,osETH,0
eigenlayer,2023-10-27,lsETH,0
eigenlayer,2023-10-27,swETH,0
eigenlayer,2023-10-27,ETHx,0
eigenlayer,2023-10-27,ankrETH,0
eigenlayer,2023-10-27,sfrxETH,0
eigenlayer,2023-10-27,mETH,0
eigenlayer,2023-10-27,OETH,0
eigenlayer,2023-10-28,stETH,84332.17784
eigenlayer,2023-10-28,cbETH,19631.3391
eigenlayer,2023-10-28,rETH,18802.23248
eigenlayer,2023-10-28,ankrETH,0
eigenlayer,2023-10-28,OETH,0
eigenlayer,2023-10-28,swETH,0
eigenlayer,2023-10-28,mETH,0
eigenlayer,2023-10-28,lsETH,0
eigenlayer,2023-10-28,osETH,0
eigenlayer,2023-10-28,ETHx,0
eigenlayer,2023-10-28,wBETH,0
eigenlayer,2023-10-28,sfrxETH,0
eigenlayer,2023-10-29,stETH,84304.02538
eigenlayer,2023-10-29,cbETH,19630.84825
eigenlayer,2023-10-29,rETH,18801.38085
eigenlayer,2023-10-29,OETH,0
eigenlayer,2023-10-29,swETH,0
eigenlayer,2023-10-29,mETH,0
eigenlayer,2023-10-29,wBETH,0
eigenlayer,2023-10-29,lsETH,0
eigenlayer,2023-10-29,ankrETH,0
eigenlayer,2023-10-29,ETHx,0
eigenlayer,2023-10-29,sfrxETH,0
eigenlayer,2023-10-29,osETH,0
eigenlayer,2023-10-30,stETH,84287.77996
eigenlayer,2023-10-30,cbETH,19630.34816
eigenlayer,2023-10-30,rETH,18800.88084
eigenlayer,2023-10-30,OETH,0
eigenlayer,2023-10-30,sfrxETH,0
eigenlayer,2023-10-30,osETH,0
eigenlayer,2023-10-30,ankrETH,0
eigenlayer,2023-10-30,lsETH,0
eigenlayer,2023-10-30,swETH,0
eigenlayer,2023-10-30,ETHx,0
eigenlayer,2023-10-30,mETH,0
eigenlayer,2023-10-30,wBETH,0
eigenlayer,2023-10-31,stETH,84254.27496
eigenlayer,2023-10-31,cbETH,19627.05933
eigenlayer,2023-10-31,rETH,18791.27686
eigenlayer,2023-10-31,wBETH,0
eigenlayer,2023-10-31,ankrETH,0
eigenlayer,2023-10-31,lsETH,0
eigenlayer,2023-10-31,osETH,0
eigenlayer,2023-10-31,OETH,0
eigenlayer,2023-10-31,sfrxETH,0
eigenlayer,2023-10-31,swETH,0
eigenlayer,2023-10-31,mETH,0
eigenlayer,2023-10-31,ETHx,0
eigenlayer,2023-11-01,stETH,84250.15483
eigenlayer,2023-11-01,cbETH,19624.598
eigenlayer,2023-11-01,rETH,18786.77682
eigenlayer,2023-11-01,ETHx,0
eigenlayer,2023-11-01,wBETH,0
eigenlayer,2023-11-01,osETH,0
eigenlayer,2023-11-01,sfrxETH,0
eigenlayer,2023-11-01,swETH,0
eigenlayer,2023-11-01,lsETH,0
eigenlayer,2023-11-01,mETH,0
eigenlayer,2023-11-01,OETH,0
eigenlayer,2023-11-01,ankrETH,0
eigenlayer,2023-11-02,stETH,84230.07506
eigenlayer,2023-11-02,cbETH,19596.46197
eigenlayer,2023-11-02,rETH,18781.97889
eigenlayer,2023-11-02,lsETH,0
eigenlayer,2023-11-02,OETH,0
eigenlayer,2023-11-02,sfrxETH,0
eigenlayer,2023-11-02,osETH,0
eigenlayer,2023-11-02,wBETH,0
eigenlayer,2023-11-02,ETHx,0
eigenlayer,2023-11-02,swETH,0
eigenlayer,2023-11-02,mETH,0
eigenlayer,2023-11-02,ankrETH,0
eigenlayer,2023-11-03,stETH,84120.66156
eigenlayer,2023-11-03,cbETH,19594.39484
eigenlayer,2023-11-03,rETH,18777.57374
eigenlayer,2023-11-03,wBETH,0
eigenlayer,2023-11-03,mETH,0
eigenlayer,2023-11-03,OETH,0
eigenlayer,2023-11-03,ETHx,0
eigenlayer,2023-11-03,lsETH,0
eigenlayer,2023-11-03,osETH,0
eigenlayer,2023-11-03,ankrETH,0
eigenlayer,2023-11-03,swETH,0
eigenlayer,2023-11-03,sfrxETH,0
eigenlayer,2023-11-04,stETH,84100.0416
eigenlayer,2023-11-04,cbETH,19594.39484
eigenlayer,2023-11-04,rETH,18776.13718
eigenlayer,2023-11-04,ETHx,0
eigenlayer,2023-11-04,OETH,0
eigenlayer,2023-11-04,osETH,0
eigenlayer,2023-11-04,wBETH,0
eigenlayer,2023-11-04,lsETH,0
eigenlayer,2023-11-04,sfrxETH,0
eigenlayer,2023-11-04,ankrETH,0
eigenlayer,2023-11-04,swETH,0
eigenlayer,2023-11-04,mETH,0
eigenlayer,2023-11-05,stETH,84088.33071
eigenlayer,2023-11-05,cbETH,19593.15324
eigenlayer,2023-11-05,rETH,18770.67482
eigenlayer,2023-11-05,lsETH,0
eigenlayer,2023-11-05,osETH,0
eigenlayer,2023-11-05,ankrETH,0
eigenlayer,2023-11-05,sfrxETH,0
eigenlayer,2023-11-05,mETH,0
eigenlayer,2023-11-05,wBETH,0
eigenlayer,2023-11-05,ETHx,0
eigenlayer,2023-11-05,swETH,0
eigenlayer,2023-11-05,OETH,0
eigenlayer,2023-11-06,stETH,84080.91306
eigenlayer,2023-11-06,cbETH,19592.14367
eigenlayer,2023-11-06,rETH,18764.05126
eigenlayer,2023-11-06,lsETH,0
eigenlayer,2023-11-06,sfrxETH,0
eigenlayer,2023-11-06,OETH,0
eigenlayer,2023-11-06,ankrETH,0
eigenlayer,2023-11-06,wBETH,0
eigenlayer,2023-11-06,ETHx,0
eigenlayer,2023-11-06,swETH,0
eigenlayer,2023-11-06,mETH,0
eigenlayer,2023-11-06,osETH,0
eigenlayer,2023-11-07,stETH,84062.48392
eigenlayer,2023-11-07,cbETH,19591.63387
eigenlayer,2023-11-07,rETH,18747.65971
eigenlayer,2023-11-07,osETH,0
eigenlayer,2023-11-07,ankrETH,0
eigenlayer,2023-11-07,lsETH,0
eigenlayer,2023-11-07,OETH,0
eigenlayer,2023-11-07,sfrxETH,0
eigenlayer,2023-11-07,mETH,0
eigenlayer,2023-11-07,swETH,0
eigenlayer,2023-11-07,ETHx,0
eigenlayer,2023-11-07,wBETH,0
eigenlayer,2023-11-08,stETH,83974.58743
eigenlayer,2023-11-08,cbETH,19590.67929
eigenlayer,2023-11-08,rETH,18708.6674
eigenlayer,2023-11-08,ETHx,0
eigenlayer,2023-11-08,wBETH,0
eigenlayer,2023-11-08,swETH,0
eigenlayer,2023-11-08,ankrETH,0
eigenlayer,2023-11-08,lsETH,0
eigenlayer,2023-11-08,sfrxETH,0
eigenlayer,2023-11-08,mETH,0
eigenlayer,2023-11-08,OETH,0
eigenlayer,2023-11-08,osETH,0
eigenlayer,2023-11-09,stETH,83740.59509
eigenlayer,2023-11-09,cbETH,19585.66679
eigenlayer,2023-11-09,rETH,18707.27533
eigenlayer,2023-11-09,ankrETH,0
eigenlayer,2023-11-09,osETH,0
eigenlayer,2023-11-09,ETHx,0
eigenlayer,2023-11-09,OETH,0
eigenlayer,2023-11-09,lsETH,0
eigenlayer,2023-11-09,swETH,0
eigenlayer,2023-11-09,sfrxETH,0
eigenlayer,2023-11-09,mETH,0
eigenlayer,2023-11-09,wBETH,0
eigenlayer,2023-11-10,stETH,83640.19026
eigenlayer,2023-11-10,cbETH,19585.18968
eigenlayer,2023-11-10,rETH,18699.52472
eigenlayer,2023-11-10,lsETH,0
eigenlayer,2023-11-10,wBETH,0
eigenlayer,2023-11-10,sfrxETH,0
eigenlayer,2023-11-10,mETH,0
eigenlayer,2023-11-10,ETHx,0
eigenlayer,2023-11-10,osETH,0
eigenlayer,2023-11-10,swETH,0
eigenlayer,2023-11-10,OETH,0
eigenlayer,2023-11-10,ankrETH,0
eigenlayer,2023-11-11,stETH,82721.23014
eigenlayer,2023-11-11,cbETH,19584.40157
eigenlayer,2023-11-11,rETH,18699.52472
eigenlayer,2023-11-11,ankrETH,0
eigenlayer,2023-11-11,osETH,0
eigenlayer,2023-11-11,ETHx,0
eigenlayer,2023-11-11,wBETH,0
eigenlayer,2023-11-11,OETH,0
eigenlayer,2023-11-11,sfrxETH,0
eigenlayer,2023-11-11,lsETH,0
eigenlayer,2023-11-11,swETH,0
eigenlayer,2023-11-11,mETH,0
eigenlayer,2023-11-12,stETH,82681.10307
eigenlayer,2023-11-12,cbETH,19575.72927
eigenlayer,2023-11-12,rETH,18689.58447
eigenlayer,2023-11-12,osETH,0
eigenlayer,2023-11-12,sfrxETH,0
eigenlayer,2023-11-12,ETHx,0
eigenlayer,2023-11-12,OETH,0
eigenlayer,2023-11-12,wBETH,0
eigenlayer,2023-11-12,mETH,0
eigenlayer,2023-11-12,ankrETH,0
eigenlayer,2023-11-12,lsETH,0
eigenlayer,2023-11-12,swETH,0
eigenlayer,2023-11-13,stETH,82610.51418
eigenlayer,2023-11-13,cbETH,19572.69188
eigenlayer,2023-11-13,rETH,18689.58447
eigenlayer,2023-11-13,lsETH,0
eigenlayer,2023-11-13,OETH,0
eigenlayer,2023-11-13,osETH,0
eigenlayer,2023-11-13,sfrxETH,0
eigenlayer,2023-11-13,mETH,0
eigenlayer,2023-11-13,ETHx,0
eigenlayer,2023-11-13,swETH,0
eigenlayer,2023-11-13,ankrETH,0
eigenlayer,2023-11-13,wBETH,0
eigenlayer,2023-11-14,stETH,82576.03898
eigenlayer,2023-11-14,cbETH,19571.08459
eigenlayer,2023-11-14,rETH,18676.33999
eigenlayer,2023-11-14,lsETH,0
eigenlayer,2023-11-14,swETH,0
eigenlayer,2023-11-14,wBETH,0
eigenlayer,2023-11-14,ankrETH,0
eigenlayer,2023-11-14,mETH,0
eigenlayer,2023-11-14,OETH,0
eigenlayer,2023-11-14,osETH,0
eigenlayer,2023-11-14,ETHx,0
eigenlayer,2023-11-14,sfrxETH,0
eigenlayer,2023-11-15,stETH,82570.29637
eigenlayer,2023-11-15,cbETH,19571.08459
eigenlayer,2023-11-15,rETH,18674.35444
eigenlayer,2023-11-15,osETH,0
eigenlayer,2023-11-15,sfrxETH,0
eigenlayer,2023-11-15,OETH,0
eigenlayer,2023-11-15,ETHx,0
eigenlayer,2023-11-15,wBETH,0
eigenlayer,2023-11-15,mETH,0
eigenlayer,2023-11-15,lsETH,0
eigenlayer,2023-11-15,swETH,0
eigenlayer,2023-11-15,ankrETH,0
eigenlayer,2023-11-16,stETH,82568.03413
eigenlayer,2023-11-16,cbETH,19570.98457
eigenlayer,2023-11-16,rETH,18661.80317
eigenlayer,2023-11-16,ankrETH,0
eigenlayer,2023-11-16,sfrxETH,0
eigenlayer,2023-11-16,ETHx,0
eigenlayer,2023-11-16,wBETH,0
eigenlayer,2023-11-16,mETH,0
eigenlayer,2023-11-16,swETH,0
eigenlayer,2023-11-16,lsETH,0
eigenlayer,2023-11-16,osETH,0
eigenlayer,2023-11-16,OETH,0
eigenlayer,2023-11-17,stETH,82398.97859
eigenlayer,2023-11-17,cbETH,19570.91755
eigenlayer,2023-11-17,rETH,18573.7052
eigenlayer,2023-11-17,OETH,0
eigenlayer,2023-11-17,ETHx,0
eigenlayer,2023-11-17,osETH,0
eigenlayer,2023-11-17,wBETH,0
eigenlayer,2023-11-17,ankrETH,0
eigenlayer,2023-11-17,mETH,0
eigenlayer,2023-11-17,sfrxETH,0
eigenlayer,2023-11-17,lsETH,0
eigenlayer,2023-11-17,swETH,0
eigenlayer,2023-11-18,stETH,82343.86179
eigenlayer,2023-11-18,cbETH,19568.43594
eigenlayer,2023-11-18,rETH,18569.86218
eigenlayer,2023-11-18,sfrxETH,0
eigenlayer,2023-11-18,ankrETH,0
eigenlayer,2023-11-18,osETH,0
eigenlayer,2023-11-18,mETH,0
eigenlayer,2023-11-18,ETHx,0
eigenlayer,2023-11-18,wBETH,0
eigenlayer,2023-11-18,swETH,0
eigenlayer,2023-11-18,OETH,0
eigenlayer,2023-11-18,lsETH,0
eigenlayer,2023-11-19,stETH,82334.1593
eigenlayer,2023-11-19,cbETH,19568.15589
eigenlayer,2023-11-19,rETH,18555.25719
eigenlayer,2023-11-19,ethereum,16096
eigenlayer,2023-11-19,osETH,0
eigenlayer,2023-11-19,lsETH,0
eigenlayer,2023-11-19,swETH,0
eigenlayer,2023-11-19,ankrETH,0
eigenlayer,2023-11-19,ETHx,0
eigenlayer,2023-11-19,sfrxETH,0
eigenlayer,2023-11-19,mETH,0
eigenlayer,2023-11-19,OETH,0
eigenlayer,2023-11-19,wBETH,0
eigenlayer,2023-11-20,stETH,82323.24069
